Componente1,Componente2,Componente3,Class
1.3447524596125566,0.32721842094660636,-0.4560324953126754,1
-0.05482574882472848,0.20215754256647867,-0.28334185559929026,0
0.1251795946189686,0.040029843586479576,0.046622981547596774,0
-0.21190898179326814,-0.19489153560593508,-0.27207728049114155,0
0.1251795946189687,0.04002984358647791,0.04662298154759686,0
0.12517959461896871,0.04002984358647815,0.04662298154759687,0
-0.025435535328519353,-0.3830617371346298,-0.12248198474987203,0
0.12517959461896871,0.04002984358647797,0.04662298154759687,0
0.1251795946189685,0.04002984358647975,0.04662298154759676,0
0.1251795946189686,0.04002984358647909,0.04662298154759681,0
0.12517959461896866,0.0400298435864789,0.04662298154759682,0
0.06495788891373773,-0.36754509217223147,-0.18364629005947514,0
0.12517959461896871,0.04002984358647824,0.04662298154759686,0
0.1590000661363281,0.031865071246267015,-0.18724120623561064,0
-0.1986884742525234,0.22727994386293696,-0.06379833721499685,0
-0.27891396662387447,-0.42675839554073,0.06514728223340992,0
0.04370847868283745,-0.3122192491294324,0.25115057153364473,0
-0.02403268592714125,0.23884462498984682,-0.07299600734499281,0
-0.03690689439615448,0.2012188185995221,-0.33232196612697534,0
0.12517959461896866,0.04002984358647873,0.04662298154759681,0
0.12517959461896858,0.040029843586479714,0.04662298154759675,0
0.1251795946189688,0.040029843586477376,0.046622981547596906,0
0.12517959461896866,0.04002984358647876,0.04662298154759682,0
0.1251795946189686,0.04002984358647914,0.046622981547596774,0
0.12517959461896871,0.04002984358647865,0.04662298154759681,0
-0.08983117730595647,0.2603109527111668,0.15141558652618067,0
0.12517959461896877,0.04002984358647775,0.046622981547596906,0
0.12517959461896874,0.040029843586477924,0.046622981547596885,0
-0.30264718557018233,0.15993208749725518,-0.15053671191528117,0
0.12517959461896844,0.04002984358648059,0.0466229815475967,0
0.12517959461896866,0.04002984358647862,0.04662298154759681,0
0.12517959461896871,0.04002984358647826,0.04662298154759686,0
-0.197057596545425,-0.1339914930812705,0.13945767843051107,0
0.03412924682960332,-0.3270856918781126,0.22916789606030039,0
0.12517959461896871,0.040029843586478014,0.04662298154759687,0
0.12517959461896852,0.04002984358648023,0.04662298154759675,0
0.1251795946189685,0.04002984358648062,0.04662298154759675,0
0.1251795946189686,0.04002984358647949,0.046622981547596795,0
-0.2511842730638098,-0.16540019997204036,-0.0066518479959314595,0
0.1251795946189686,0.04002984358647906,0.04662298154759681,0
-0.3509990585494934,-0.21416250113005403,-0.1558493682185736,0
-0.2118392402383686,0.24897262960936228,0.263741972128468,0
0.1251795946189686,0.040029843586479576,0.046622981547596774,0
0.12517959461896858,0.04002984358647965,0.04662298154759676,0
-0.09749967234211407,-0.4045151198388067,-0.06953331920506779,0
0.13926326924416596,-0.28793860604097093,0.33923101089886903,0
-0.2104741219683215,0.173282028532798,-0.21436556738080373,0
0.12517959461896866,0.040029843586478354,0.04662298154759682,0
-0.0532330182465983,0.1979820403708543,-0.3210818327078321,0
0.12517959461896883,0.04002984358647687,0.04662298154759692,0
0.1251795946189687,0.040029843586478805,0.04662298154759682,0
0.12517959461896871,0.04002984358647757,0.04662298154759692,0
